id,hex_id,name
92AD92EE5DD6289C,92AD92EE5DD6289C,Qwist GmbH
B20DE8E562462643,B20DE8E562462643,Linux
2A00469B5D930E31,2A00469B5D930E31,"CT Technologies, Inc."
9C19E81A6065A933,9C19E81A6065A933,EveryWare AG
2A0046AF5D931E02,2A0046AF5D931E02,FINNOFLEET BNI AG
ACED1FEB66D790F4,ACED1FEB66D790F4,Argus Data Insights Schweiz AG
ADAF03B06663238B,ADAF03B06663238B,Enquire Rechtsanwälte AG
31C29087609A8292,31C29087609A8292,Halon Security AB
92AD92EE5DD628B6,92AD92EE5DD628B6,LINK Messaging AG
A039E71F68424FF4,A039E71F68424FF4,Userfeel
F1BE1F23681A54F3,F1BE1F23681A54F3,Econis AG
21543EE7680B534E,21543EE7680B534E,SecuPi
057F0855627149DF,057F0855627149DF,Regnology Switzerland AG
2A0046975D930B39,2A0046975D930B39,TeleTrain Software GmbH
2A00469D5D930F97,2A00469D5D930F97,Kstone SA
18B42E565EB4047C,18B42E565EB4047C,Intrum AG
4AFA4C1D683D1010,4AFA4C1D683D1010,Hotjar Ltd
BCDB275264493E21,BCDB275264493E21,Best Computing SA
285F2A1C6824023B,285F2A1C6824023B,"Tactivos, Inc. d/b/a Mural"
FD401D8A624844E5,FD401D8A624844E5,SME - staff
2A773F5167403544,2A773F5167403544,AGAT Software Development
BCDB2787644964AE,BCDB2787644964AE,OneTrust Technology Limited
F20AF717649B5D4A,F20AF717649B5D4A,FIS (Switzerland) SA
